tick,poi_id,visitors,crowd_ratio,name,neighborhood,category
8,20,64,0.064,Parc de la Ciutadella,Ciutadella,Nature
8,21,7,0.023333333333333334,Castell de Montjuic,Montjuic,History
8,22,63,0.039375,Magic Fountain of Montjuic,Montjuic,History
8,23,17,0.024285714285714285,Poble Espanyol,Montjuic,History
8,24,48,0.0042913850445231196,Estadi Olimpic Lluis Companys,Montjuic,History
8,25,5,0.07142857142857142,Montjuic Cable Car (Teleferic),Montjuic,Nature
8,26,39,0.24375,Laberint d'Horta,Horta-Guinardo,Nature
8,27,18,0.225,Bunkers del Carmel,Horta-Guinardo,Nature
8,28,62,0.25833333333333336,CosmoCaixa,Horta-Guinardo,Art
8,29,24,0.2,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
8,30,7,0.14,Casa Vicens,Gracia,Art
8,31,120,0.006039012017633915,Camp Nou Stadium,Les Corts,History
8,32,2,0.0125,FC Barcelona Museum,Les Corts,History
8,33,217,0.434,Mercat de la Boqueria,El Raval,Food
8,34,50,0.20833333333333334,Mercat de Sant Antoni,Sant Antoni,Food
8,35,6,0.03333333333333333,Mercat de Santa Caterina,El Born,Food
8,36,35,0.21875,Mercat de la Concepcio,Sant Antoni,Food
8,37,95,0.2375,Mercat dels Encants,Poblenou,History
8,38,53,0.033125,Barceloneta Beach,La Barceloneta,Nature
8,39,2,0.002,Port Vell (Promenade),Barri Gotic,History
8,40,4,0.016666666666666666,Aquarium Barcelona,Barri Gotic,Nature
8,41,2,0.016666666666666666,Maritime Museum,Barri Gotic,History
8,42,13,0.065,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
8,43,4,0.04,El Born Cultural Center,El Born,History
8,44,30,0.25,Parc de la Creueta del Coll,Horta-Guinardo,Nature
8,45,15,0.09375,Parc de l'Espanya Industrial,Sants,Nature
8,46,118,0.49166666666666664,Parc Central de Nou Barris,Nou Barris,Nature
8,47,78,0.4875,Parc del Turo de la Peira,Nou Barris,Nature
8,48,19,0.2375,Torre Glories Viewpoint,Poblenou,Art
8,49,142,0.23666666666666666,Parc Diagonal Mar,Poblenou,Nature
8,50,162,0.2025,Forum Building / Forum Park,Poblenou,History
9,1,7,0.023333333333333334,Sagrada Familia,Eixample,Religious
9,2,15,0.10714285714285714,Parc Guell,Gracia,Nature
9,3,19,0.011875,La Rambla,Barri Gotic,History
9,4,19,0.11875,Santa Maria del Mar,El Born,Religious
9,5,1,0.0125,Casa Batllo,Eixample,Art
9,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
9,7,1,0.0023299161230195715,Palau de la Musica Catalana,El Born,Art
9,8,0,0.0,Hospital de Sant Pau,Eixample,History
9,9,21,0.0875,Barcelona Cathedral,Barri Gotic,Religious
9,10,15,0.125,Basilica de Santa Maria del Pi,Barri Gotic,Religious
9,11,32,0.64,Palau Guell,El Raval,Art
9,12,67,0.5583333333333333,MACBA Museum,El Raval,Art
9,13,63,0.63,CCCB Center,El Raval,Art
9,14,36,0.9,Sant Pau del Camp,El Raval,Religious
9,15,7,0.11666666666666667,Church of Sant Josep Oriol,Barri Gotic,Religious
9,16,9,0.1,Picasso Museum,El Born,Art
9,17,11,0.1375,Fundacio Joan Miro,Montjuic,Art
9,18,26,0.065,MNAC (Palau Nacional),Montjuic,Art
9,19,24,0.048,Barcelona Zoo,Ciutadella,Nature
9,20,73,0.073,Parc de la Ciutadella,Ciutadella,Nature
9,21,9,0.03,Castell de Montjuic,Montjuic,History
9,22,64,0.04,Magic Fountain of Montjuic,Montjuic,History
9,23,20,0.02857142857142857,Poble Espanyol,Montjuic,History
9,24,44,0.003933769624146193,Estadi Olimpic Lluis Companys,Montjuic,History
9,25,6,0.08571428571428572,Montjuic Cable Car (Teleferic),Montjuic,Nature
9,26,39,0.24375,Laberint d'Horta,Horta-Guinardo,Nature
9,27,20,0.25,Bunkers del Carmel,Horta-Guinardo,Nature
9,28,74,0.30833333333333335,CosmoCaixa,Horta-Guinardo,Art
9,29,24,0.2,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
9,30,11,0.22,Casa Vicens,Gracia,Art
9,31,142,0.0071461642208668,Camp Nou Stadium,Les Corts,History
9,32,2,0.0125,FC Barcelona Museum,Les Corts,History
9,33,233,0.466,Mercat de la Boqueria,El Raval,Food
9,34,49,0.20416666666666666,Mercat de Sant Antoni,Sant Antoni,Food
9,35,6,0.03333333333333333,Mercat de Santa Caterina,El Born,Food
9,36,35,0.21875,Mercat de la Concepcio,Sant Antoni,Food
9,37,110,0.275,Mercat dels Encants,Poblenou,History
9,38,57,0.035625,Barceloneta Beach,La Barceloneta,Nature
9,39,5,0.005,Port Vell (Promenade),Barri Gotic,History
9,40,2,0.008333333333333333,Aquarium Barcelona,Barri Gotic,Nature
9,41,2,0.016666666666666666,Maritime Museum,Barri Gotic,History
9,42,24,0.12,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
9,43,6,0.06,El Born Cultural Center,El Born,History
9,44,30,0.25,Parc de la Creueta del Coll,Horta-Guinardo,Nature
9,45,18,0.1125,Parc de l'Espanya Industrial,Sants,Nature
9,46,110,0.4583333333333333,Parc Central de Nou Barris,Nou Barris,Nature
9,47,74,0.4625,Parc del Turo de la Peira,Nou Barris,Nature
9,48,20,0.25,Torre Glories Viewpoint,Poblenou,Art
9,49,147,0.245,Parc Diagonal Mar,Poblenou,Nature
9,50,176,0.22,Forum Building / Forum Park,Poblenou,History
10,1,9,0.03,Sagrada Familia,Eixample,Religious
10,2,25,0.17857142857142858,Parc Guell,Gracia,Nature
10,3,26,0.01625,La Rambla,Barri Gotic,History
10,4,22,0.1375,Santa Maria del Mar,El Born,Religious
10,5,1,0.0125,Casa Batllo,Eixample,Art
10,6,1,0.01,Casa Mila (La Pedrera),Eixample,Art
10,7,7,0.016309412861137,Palau de la Musica Catalana,El Born,Art
10,8,0,0.0,Hospital de Sant Pau,Eixample,History
10,9,30,0.125,Barcelona Cathedral,Barri Gotic,Religious
10,10,17,0.14166666666666666,Basilica de Santa Maria del Pi,Barri Gotic,Religious
10,11,31,0.62,Palau Guell,El Raval,Art
10,12,71,0.5916666666666667,MACBA Museum,El Raval,Art
10,13,60,0.6,CCCB Center,El Raval,Art
10,14,29,0.725,Sant Pau del Camp,El Raval,Religious
10,15,9,0.15,Church of Sant Josep Oriol,Barri Gotic,Religious
10,16,10,0.1111111111111111,Picasso Museum,El Born,Art
10,17,13,0.1625,Fundacio Joan Miro,Montjuic,Art
10,18,34,0.085,MNAC (Palau Nacional),Montjuic,Art
10,19,44,0.088,Barcelona Zoo,Ciutadella,Nature
10,20,107,0.107,Parc de la Ciutadella,Ciutadella,Nature
10,21,13,0.043333333333333335,Castell de Montjuic,Montjuic,History
10,22,127,0.079375,Magic Fountain of Montjuic,Montjuic,History
10,23,29,0.041428571428571426,Poble Espanyol,Montjuic,History
10,24,106,0.009476808639988555,Estadi Olimpic Lluis Companys,Montjuic,History
10,25,10,0.14285714285714285,Montjuic Cable Car (Teleferic),Montjuic,Nature
10,26,59,0.36875,Laberint d'Horta,Horta-Guinardo,Nature
10,27,29,0.3625,Bunkers del Carmel,Horta-Guinardo,Nature
10,28,87,0.3625,CosmoCaixa,Horta-Guinardo,Art
10,29,35,0.2916666666666667,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
10,30,13,0.26,Casa Vicens,Gracia,Art
10,31,237,0.011927048734826983,Camp Nou Stadium,Les Corts,History
10,32,3,0.01875,FC Barcelona Museum,Les Corts,History
10,33,290,0.58,Mercat de la Boqueria,El Raval,Food
10,34,81,0.3375,Mercat de Sant Antoni,Sant Antoni,Food
10,35,20,0.1111111111111111,Mercat de Santa Caterina,El Born,Food
10,36,52,0.325,Mercat de la Concepcio,Sant Antoni,Food
10,37,140,0.35,Mercat dels Encants,Poblenou,History
10,38,114,0.07125,Barceloneta Beach,La Barceloneta,Nature
10,39,10,0.01,Port Vell (Promenade),Barri Gotic,History
10,40,10,0.041666666666666664,Aquarium Barcelona,Barri Gotic,Nature
10,41,4,0.03333333333333333,Maritime Museum,Barri Gotic,History
10,42,27,0.135,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
10,43,10,0.1,El Born Cultural Center,El Born,History
10,44,46,0.38333333333333336,Parc de la Creueta del Coll,Horta-Guinardo,Nature
10,45,29,0.18125,Parc de l'Espanya Industrial,Sants,Nature
10,46,159,0.6625,Parc Central de Nou Barris,Nou Barris,Nature
10,47,106,0.6625,Parc del Turo de la Peira,Nou Barris,Nature
10,48,25,0.3125,Torre Glories Viewpoint,Poblenou,Art
10,49,209,0.34833333333333333,Parc Diagonal Mar,Poblenou,Nature
10,50,255,0.31875,Forum Building / Forum Park,Poblenou,History
11,1,1,0.0033333333333333335,Sagrada Familia,Eixample,Religious
11,2,7,0.05,Parc Guell,Gracia,Nature
11,3,4,0.0025,La Rambla,Barri Gotic,History
11,4,2,0.0125,Santa Maria del Mar,El Born,Religious
11,5,0,0.0,Casa Batllo,Eixample,Art
11,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
11,7,0,0.0,Palau de la Musica Catalana,El Born,Art
11,8,0,0.0,Hospital de Sant Pau,Eixample,History
11,9,0,0.0,Barcelona Cathedral,Barri Gotic,Religious
11,10,1,0.008333333333333333,Basilica de Santa Maria del Pi,Barri Gotic,Religious
11,11,14,0.28,Palau Guell,El Raval,Art
11,12,8,0.06666666666666667,MACBA Museum,El Raval,Art
11,13,26,0.26,CCCB Center,El Raval,Art
11,14,18,0.45,Sant Pau del Camp,El Raval,Religious
11,15,0,0.0,Church of Sant Josep Oriol,Barri Gotic,Religious
11,16,0,0.0,Picasso Museum,El Born,Art
11,17,0,0.0,Fundacio Joan Miro,Montjuic,Art
11,18,0,0.0,MNAC (Palau Nacional),Montjuic,Art
11,19,13,0.026,Barcelona Zoo,Ciutadella,Nature
11,20,26,0.026,Parc de la Ciutadella,Ciutadella,Nature
11,21,7,0.023333333333333334,Castell de Montjuic,Montjuic,History
11,22,35,0.021875,Magic Fountain of Montjuic,Montjuic,History
11,23,3,0.004285714285714286,Poble Espanyol,Montjuic,History
11,24,32,0.002860923363015413,Estadi Olimpic Lluis Companys,Montjuic,History
11,25,1,0.014285714285714285,Montjuic Cable Car (Teleferic),Montjuic,Nature
11,26,13,0.08125,Laberint d'Horta,Horta-Guinardo,Nature
11,27,2,0.025,Bunkers del Carmel,Horta-Guinardo,Nature
11,28,6,0.025,CosmoCaixa,Horta-Guinardo,Art
11,29,8,0.06666666666666667,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
11,30,0,0.0,Casa Vicens,Gracia,Art
11,31,67,0.0033717817098456028,Camp Nou Stadium,Les Corts,History
11,32,2,0.0125,FC Barcelona Museum,Les Corts,History
11,33,71,0.142,Mercat de la Boqueria,El Raval,Food
11,34,28,0.11666666666666667,Mercat de Sant Antoni,Sant Antoni,Food
11,35,10,0.05555555555555555,Mercat de Santa Caterina,El Born,Food
11,36,12,0.075,Mercat de la Concepcio,Sant Antoni,Food
11,37,36,0.09,Mercat dels Encants,Poblenou,History
11,38,31,0.019375,Barceloneta Beach,La Barceloneta,Nature
11,39,3,0.003,Port Vell (Promenade),Barri Gotic,History
11,40,1,0.004166666666666667,Aquarium Barcelona,Barri Gotic,Nature
11,41,0,0.0,Maritime Museum,Barri Gotic,History
11,42,0,0.0,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
11,43,1,0.01,El Born Cultural Center,El Born,History
11,44,11,0.09166666666666666,Parc de la Creueta del Coll,Horta-Guinardo,Nature
11,45,5,0.03125,Parc de l'Espanya Industrial,Sants,Nature
11,46,44,0.18333333333333332,Parc Central de Nou Barris,Nou Barris,Nature
11,47,33,0.20625,Parc del Turo de la Peira,Nou Barris,Nature
11,48,0,0.0,Torre Glories Viewpoint,Poblenou,Art
11,49,52,0.08666666666666667,Parc Diagonal Mar,Poblenou,Nature
11,50,65,0.08125,Forum Building / Forum Park,Poblenou,History
12,1,8,0.02666666666666667,Sagrada Familia,Eixample,Religious
12,2,25,0.17857142857142858,Parc Guell,Gracia,Nature
12,3,26,0.01625,La Rambla,Barri Gotic,History
12,4,22,0.1375,Santa Maria del Mar,El Born,Religious
12,5,1,0.0125,Casa Batllo,Eixample,Art
12,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
12,7,6,0.013979496738117428,Palau de la Musica Catalana,El Born,Art
12,8,0,0.0,Hospital de Sant Pau,Eixample,History
12,9,29,0.12083333333333333,Barcelona Cathedral,Barri Gotic,Religious
12,10,18,0.15,Basilica de Santa Maria del Pi,Barri Gotic,Religious
12,11,34,0.68,Palau Guell,El Raval,Art
12,12,82,0.6833333333333333,MACBA Museum,El Raval,Art
12,13,70,0.7,CCCB Center,El Raval,Art
12,14,36,0.9,Sant Pau del Camp,El Raval,Religious
12,15,9,0.15,Church of Sant Josep Oriol,Barri Gotic,Religious
12,16,13,0.14444444444444443,Picasso Museum,El Born,Art
12,17,16,0.2,Fundacio Joan Miro,Montjuic,Art
12,18,35,0.0875,MNAC (Palau Nacional),Montjuic,Art
12,19,42,0.084,Barcelona Zoo,Ciutadella,Nature
12,20,108,0.108,Parc de la Ciutadella,Ciutadella,Nature
12,21,13,0.043333333333333335,Castell de Montjuic,Montjuic,History
12,22,119,0.074375,Magic Fountain of Montjuic,Montjuic,History
12,23,31,0.04428571428571428,Poble Espanyol,Montjuic,History
12,24,96,0.008582770089046239,Estadi Olimpic Lluis Companys,Montjuic,History
12,25,10,0.14285714285714285,Montjuic Cable Car (Teleferic),Montjuic,Nature
12,26,60,0.375,Laberint d'Horta,Horta-Guinardo,Nature
12,27,30,0.375,Bunkers del Carmel,Horta-Guinardo,Nature
12,28,100,0.4166666666666667,CosmoCaixa,Horta-Guinardo,Art
12,29,34,0.2833333333333333,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
12,30,14,0.28,Casa Vicens,Gracia,Art
12,31,209,0.010517945930712402,Camp Nou Stadium,Les Corts,History
12,32,2,0.0125,FC Barcelona Museum,Les Corts,History
12,33,305,0.61,Mercat de la Boqueria,El Raval,Food
12,34,73,0.30416666666666664,Mercat de Sant Antoni,Sant Antoni,Food
12,35,19,0.10555555555555556,Mercat de Santa Caterina,El Born,Food
12,36,52,0.325,Mercat de la Concepcio,Sant Antoni,Food
12,37,146,0.365,Mercat dels Encants,Poblenou,History
12,38,104,0.065,Barceloneta Beach,La Barceloneta,Nature
12,39,8,0.008,Port Vell (Promenade),Barri Gotic,History
12,40,7,0.029166666666666667,Aquarium Barcelona,Barri Gotic,Nature
12,41,3,0.025,Maritime Museum,Barri Gotic,History
12,42,29,0.145,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
12,43,10,0.1,El Born Cultural Center,El Born,History
12,44,46,0.38333333333333336,Parc de la Creueta del Coll,Horta-Guinardo,Nature
12,45,27,0.16875,Parc de l'Espanya Industrial,Sants,Nature
12,46,158,0.6583333333333333,Parc Central de Nou Barris,Nou Barris,Nature
12,47,105,0.65625,Parc del Turo de la Peira,Nou Barris,Nature
12,48,28,0.35,Torre Glories Viewpoint,Poblenou,Art
12,49,214,0.3566666666666667,Parc Diagonal Mar,Poblenou,Nature
12,50,257,0.32125,Forum Building / Forum Park,Poblenou,History
13,1,6,0.02,Sagrada Familia,Eixample,Religious
13,2,23,0.16428571428571428,Parc Guell,Gracia,Nature
13,3,20,0.0125,La Rambla,Barri Gotic,History
13,4,18,0.1125,Santa Maria del Mar,El Born,Religious
13,5,1,0.0125,Casa Batllo,Eixample,Art
13,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
13,7,2,0.004659832246039143,Palau de la Musica Catalana,El Born,Art
13,8,0,0.0,Hospital de Sant Pau,Eixample,History
13,9,23,0.09583333333333334,Barcelona Cathedral,Barri Gotic,Religious
13,10,15,0.125,Basilica de Santa Maria del Pi,Barri Gotic,Religious
13,11,27,0.54,Palau Guell,El Raval,Art
13,12,68,0.5666666666666667,MACBA Museum,El Raval,Art
13,13,53,0.53,CCCB Center,El Raval,Art
13,14,27,0.675,Sant Pau del Camp,El Raval,Religious
13,15,7,0.11666666666666667,Church of Sant Josep Oriol,Barri Gotic,Religious
13,16,10,0.1111111111111111,Picasso Museum,El Born,Art
13,17,11,0.1375,Fundacio Joan Miro,Montjuic,Art
13,18,24,0.06,MNAC (Palau Nacional),Montjuic,Art
13,19,35,0.07,Barcelona Zoo,Ciutadella,Nature
13,20,96,0.096,Parc de la Ciutadella,Ciutadella,Nature
13,21,10,0.03333333333333333,Castell de Montjuic,Montjuic,History
13,22,99,0.061875,Magic Fountain of Montjuic,Montjuic,History
13,23,26,0.037142857142857144,Poble Espanyol,Montjuic,History
13,24,73,0.006526481421878911,Estadi Olimpic Lluis Companys,Montjuic,History
13,25,7,0.1,Montjuic Cable Car (Teleferic),Montjuic,Nature
13,26,51,0.31875,Laberint d'Horta,Horta-Guinardo,Nature
13,27,23,0.2875,Bunkers del Carmel,Horta-Guinardo,Nature
13,28,69,0.2875,CosmoCaixa,Horta-Guinardo,Art
13,29,27,0.225,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
13,30,8,0.16,Casa Vicens,Gracia,Art
13,31,193,0.009712744328361214,Camp Nou Stadium,Les Corts,History
13,32,0,0.0,FC Barcelona Museum,Les Corts,History
13,33,273,0.546,Mercat de la Boqueria,El Raval,Food
13,34,65,0.2708333333333333,Mercat de Sant Antoni,Sant Antoni,Food
13,35,17,0.09444444444444444,Mercat de Santa Caterina,El Born,Food
13,36,43,0.26875,Mercat de la Concepcio,Sant Antoni,Food
13,37,144,0.36,Mercat dels Encants,Poblenou,History
13,38,87,0.054375,Barceloneta Beach,La Barceloneta,Nature
13,39,6,0.006,Port Vell (Promenade),Barri Gotic,History
13,40,3,0.0125,Aquarium Barcelona,Barri Gotic,Nature
13,41,2,0.016666666666666666,Maritime Museum,Barri Gotic,History
13,42,21,0.105,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
13,43,7,0.07,El Born Cultural Center,El Born,History
13,44,37,0.30833333333333335,Parc de la Creueta del Coll,Horta-Guinardo,Nature
13,45,25,0.15625,Parc de l'Espanya Industrial,Sants,Nature
13,46,142,0.5916666666666667,Parc Central de Nou Barris,Nou Barris,Nature
13,47,93,0.58125,Parc del Turo de la Peira,Nou Barris,Nature
13,48,19,0.2375,Torre Glories Viewpoint,Poblenou,Art
13,49,188,0.31333333333333335,Parc Diagonal Mar,Poblenou,Nature
13,50,228,0.285,Forum Building / Forum Park,Poblenou,History
14,1,3,0.01,Sagrada Familia,Eixample,Religious
14,2,15,0.10714285714285714,Parc Guell,Gracia,Nature
14,3,11,0.006875,La Rambla,Barri Gotic,History
14,4,10,0.0625,Santa Maria del Mar,El Born,Religious
14,5,0,0.0,Casa Batllo,Eixample,Art
14,6,1,0.01,Casa Mila (La Pedrera),Eixample,Art
14,7,0,0.0,Palau de la Musica Catalana,El Born,Art
14,8,0,0.0,Hospital de Sant Pau,Eixample,History
14,9,14,0.058333333333333334,Barcelona Cathedral,Barri Gotic,Religious
14,10,7,0.058333333333333334,Basilica de Santa Maria del Pi,Barri Gotic,Religious
14,11,21,0.42,Palau Guell,El Raval,Art
14,12,48,0.4,MACBA Museum,El Raval,Art
14,13,41,0.41,CCCB Center,El Raval,Art
14,14,25,0.625,Sant Pau del Camp,El Raval,Religious
14,15,4,0.06666666666666667,Church of Sant Josep Oriol,Barri Gotic,Religious
14,16,4,0.044444444444444446,Picasso Museum,El Born,Art
14,17,7,0.0875,Fundacio Joan Miro,Montjuic,Art
14,18,9,0.0225,MNAC (Palau Nacional),Montjuic,Art
14,19,14,0.028,Barcelona Zoo,Ciutadella,Nature
14,20,46,0.046,Parc de la Ciutadella,Ciutadella,Nature
14,21,6,0.02,Castell de Montjuic,Montjuic,History
14,22,43,0.026875,Magic Fountain of Montjuic,Montjuic,History
14,23,9,0.012857142857142857,Poble Espanyol,Montjuic,History
14,24,40,0.0035761542037692664,Estadi Olimpic Lluis Companys,Montjuic,History
14,25,2,0.02857142857142857,Montjuic Cable Car (Teleferic),Montjuic,Nature
14,26,28,0.175,Laberint d'Horta,Horta-Guinardo,Nature
14,27,11,0.1375,Bunkers del Carmel,Horta-Guinardo,Nature
14,28,49,0.20416666666666666,CosmoCaixa,Horta-Guinardo,Art
14,29,19,0.15833333333333333,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
14,30,6,0.12,Casa Vicens,Gracia,Art
14,31,108,0.005435110815870524,Camp Nou Stadium,Les Corts,History
14,32,2,0.0125,FC Barcelona Museum,Les Corts,History
14,33,160,0.32,Mercat de la Boqueria,El Raval,Food
14,34,27,0.1125,Mercat de Sant Antoni,Sant Antoni,Food
14,35,4,0.022222222222222223,Mercat de Santa Caterina,El Born,Food
14,36,24,0.15,Mercat de la Concepcio,Sant Antoni,Food
14,37,63,0.1575,Mercat dels Encants,Poblenou,History
14,38,38,0.02375,Barceloneta Beach,La Barceloneta,Nature
14,39,1,0.001,Port Vell (Promenade),Barri Gotic,History
14,40,7,0.029166666666666667,Aquarium Barcelona,Barri Gotic,Nature
14,41,2,0.016666666666666666,Maritime Museum,Barri Gotic,History
14,42,14,0.07,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
14,43,4,0.04,El Born Cultural Center,El Born,History
14,44,21,0.175,Parc de la Creueta del Coll,Horta-Guinardo,Nature
14,45,11,0.06875,Parc de l'Espanya Industrial,Sants,Nature
14,46,73,0.30416666666666664,Parc Central de Nou Barris,Nou Barris,Nature
14,47,49,0.30625,Parc del Turo de la Peira,Nou Barris,Nature
14,48,14,0.175,Torre Glories Viewpoint,Poblenou,Art
14,49,97,0.16166666666666665,Parc Diagonal Mar,Poblenou,Nature
14,50,107,0.13375,Forum Building / Forum Park,Poblenou,History
15,1,5,0.016666666666666666,Sagrada Familia,Eixample,Religious
15,2,15,0.10714285714285714,Parc Guell,Gracia,Nature
15,3,13,0.008125,La Rambla,Barri Gotic,History
15,4,14,0.0875,Santa Maria del Mar,El Born,Religious
15,5,0,0.0,Casa Batllo,Eixample,Art
15,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
15,7,0,0.0,Palau de la Musica Catalana,El Born,Art
15,8,0,0.0,Hospital de Sant Pau,Eixample,History
15,9,15,0.0625,Barcelona Cathedral,Barri Gotic,Religious
15,10,12,0.1,Basilica de Santa Maria del Pi,Barri Gotic,Religious
15,11,28,0.56,Palau Guell,El Raval,Art
15,12,58,0.48333333333333334,MACBA Museum,El Raval,Art
15,13,54,0.54,CCCB Center,El Raval,Art
15,14,31,0.775,Sant Pau del Camp,El Raval,Religious
15,15,5,0.08333333333333333,Church of Sant Josep Oriol,Barri Gotic,Religious
15,16,8,0.08888888888888889,Picasso Museum,El Born,Art
15,17,9,0.1125,Fundacio Joan Miro,Montjuic,Art
15,18,19,0.0475,MNAC (Palau Nacional),Montjuic,Art
15,19,23,0.046,Barcelona Zoo,Ciutadella,Nature
15,20,67,0.067,Parc de la Ciutadella,Ciutadella,Nature
15,21,9,0.03,Castell de Montjuic,Montjuic,History
15,22,55,0.034375,Magic Fountain of Montjuic,Montjuic,History
15,23,20,0.02857142857142857,Poble Espanyol,Montjuic,History
15,24,40,0.0035761542037692664,Estadi Olimpic Lluis Companys,Montjuic,History
15,25,6,0.08571428571428572,Montjuic Cable Car (Teleferic),Montjuic,Nature
15,26,44,0.275,Laberint d'Horta,Horta-Guinardo,Nature
15,27,22,0.275,Bunkers del Carmel,Horta-Guinardo,Nature
15,28,66,0.275,CosmoCaixa,Horta-Guinardo,Art
15,29,18,0.15,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
15,30,9,0.18,Casa Vicens,Gracia,Art
15,31,122,0.0061396622179278135,Camp Nou Stadium,Les Corts,History
15,32,2,0.0125,FC Barcelona Museum,Les Corts,History
15,33,237,0.474,Mercat de la Boqueria,El Raval,Food
15,34,58,0.24166666666666667,Mercat de Sant Antoni,Sant Antoni,Food
15,35,7,0.03888888888888889,Mercat de Santa Caterina,El Born,Food
15,36,39,0.24375,Mercat de la Concepcio,Sant Antoni,Food
15,37,114,0.285,Mercat dels Encants,Poblenou,History
15,38,53,0.033125,Barceloneta Beach,La Barceloneta,Nature
15,39,6,0.006,Port Vell (Promenade),Barri Gotic,History
15,40,1,0.004166666666666667,Aquarium Barcelona,Barri Gotic,Nature
15,41,2,0.016666666666666666,Maritime Museum,Barri Gotic,History
15,42,16,0.08,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
15,43,3,0.03,El Born Cultural Center,El Born,History
15,44,33,0.275,Parc de la Creueta del Coll,Horta-Guinardo,Nature
15,45,19,0.11875,Parc de l'Espanya Industrial,Sants,Nature
15,46,129,0.5375,Parc Central de Nou Barris,Nou Barris,Nature
15,47,86,0.5375,Parc del Turo de la Peira,Nou Barris,Nature
15,48,18,0.225,Torre Glories Viewpoint,Poblenou,Art
15,49,163,0.27166666666666667,Parc Diagonal Mar,Poblenou,Nature
15,50,199,0.24875,Forum Building / Forum Park,Poblenou,History
16,1,8,0.02666666666666667,Sagrada Familia,Eixample,Religious
16,2,29,0.20714285714285716,Parc Guell,Gracia,Nature
16,3,29,0.018125,La Rambla,Barri Gotic,History
16,4,22,0.1375,Santa Maria del Mar,El Born,Religious
16,5,0,0.0,Casa Batllo,Eixample,Art
16,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
16,7,5,0.011649580615097856,Palau de la Musica Catalana,El Born,Art
16,8,0,0.0,Hospital de Sant Pau,Eixample,History
16,9,31,0.12916666666666668,Barcelona Cathedral,Barri Gotic,Religious
16,10,17,0.14166666666666666,Basilica de Santa Maria del Pi,Barri Gotic,Religious
16,11,33,0.66,Palau Guell,El Raval,Art
16,12,74,0.6166666666666667,MACBA Museum,El Raval,Art
16,13,66,0.66,CCCB Center,El Raval,Art
16,14,32,0.8,Sant Pau del Camp,El Raval,Religious
16,15,9,0.15,Church of Sant Josep Oriol,Barri Gotic,Religious
16,16,12,0.13333333333333333,Picasso Museum,El Born,Art
16,17,16,0.2,Fundacio Joan Miro,Montjuic,Art
16,18,35,0.0875,MNAC (Palau Nacional),Montjuic,Art
16,19,45,0.09,Barcelona Zoo,Ciutadella,Nature
16,20,106,0.106,Parc de la Ciutadella,Ciutadella,Nature
16,21,14,0.04666666666666667,Castell de Montjuic,Montjuic,History
16,22,122,0.07625,Magic Fountain of Montjuic,Montjuic,History
16,23,31,0.04428571428571428,Poble Espanyol,Montjuic,History
16,24,116,0.010370847190930873,Estadi Olimpic Lluis Companys,Montjuic,History
16,25,10,0.14285714285714285,Montjuic Cable Car (Teleferic),Montjuic,Nature
16,26,59,0.36875,Laberint d'Horta,Horta-Guinardo,Nature
16,27,29,0.3625,Bunkers del Carmel,Horta-Guinardo,Nature
16,28,91,0.37916666666666665,CosmoCaixa,Horta-Guinardo,Art
16,29,35,0.2916666666666667,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
16,30,14,0.28,Casa Vicens,Gracia,Art
16,31,227,0.01142379773335749,Camp Nou Stadium,Les Corts,History
16,32,2,0.0125,FC Barcelona Museum,Les Corts,History
16,33,301,0.602,Mercat de la Boqueria,El Raval,Food
16,34,78,0.325,Mercat de Sant Antoni,Sant Antoni,Food
16,35,19,0.10555555555555556,Mercat de Santa Caterina,El Born,Food
16,36,52,0.325,Mercat de la Concepcio,Sant Antoni,Food
16,37,138,0.345,Mercat dels Encants,Poblenou,History
16,38,105,0.065625,Barceloneta Beach,La Barceloneta,Nature
16,39,8,0.008,Port Vell (Promenade),Barri Gotic,History
16,40,9,0.0375,Aquarium Barcelona,Barri Gotic,Nature
16,41,4,0.03333333333333333,Maritime Museum,Barri Gotic,History
