tick,poi_id,visitors,crowd_ratio,name,neighborhood,category
3,49,0,0.0,Parc Diagonal Mar,Poblenou,Nature
3,50,20,0.025,Forum Building / Forum Park,Poblenou,History
4,1,54,0.18,Sagrada Familia,Eixample,Religious
4,2,29,0.20714285714285716,Parc Guell,Gracia,Nature
4,3,313,0.195625,La Rambla,Barri Gotic,History
4,4,235,1.46875,Santa Maria del Mar,El Born,Religious
4,5,98,1.225,Casa Batllo,Eixample,Art
4,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
4,7,12,0.027958993476234855,Palau de la Musica Catalana,El Born,Art
4,8,16,0.05333333333333334,Hospital de Sant Pau,Eixample,History
4,9,18,0.075,Barcelona Cathedral,Barri Gotic,Religious
4,10,153,1.275,Basilica de Santa Maria del Pi,Barri Gotic,Religious
4,11,24,0.48,Palau Guell,El Raval,Art
4,12,1,0.008333333333333333,MACBA Museum,El Raval,Art
4,13,5,0.05,CCCB Center,El Raval,Art
4,14,0,0.0,Sant Pau del Camp,El Raval,Religious
4,15,0,0.0,Church of Sant Josep Oriol,Barri Gotic,Religious
4,16,261,2.9,Picasso Museum,El Born,Art
4,17,0,0.0,Fundacio Joan Miro,Montjuic,Art
4,18,0,0.0,MNAC (Palau Nacional),Montjuic,Art
4,19,53,0.106,Barcelona Zoo,Ciutadella,Nature
4,20,537,0.537,Parc de la Ciutadella,Ciutadella,Nature
4,21,9,0.03,Castell de Montjuic,Montjuic,History
4,22,84,0.0525,Magic Fountain of Montjuic,Montjuic,History
4,23,4,0.005714285714285714,Poble Espanyol,Montjuic,History
4,24,47,0.004201981189428888,Estadi Olimpic Lluis Companys,Montjuic,History
4,25,43,0.6142857142857143,Montjuic Cable Car (Teleferic),Montjuic,Nature
4,26,0,0.0,Laberint d'Horta,Horta-Guinardo,Nature
4,27,0,0.0,Bunkers del Carmel,Horta-Guinardo,Nature
4,28,46,0.19166666666666668,CosmoCaixa,Horta-Guinardo,Art
4,29,0,0.0,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
4,30,12,0.24,Casa Vicens,Gracia,Art
4,31,0,0.0,Camp Nou Stadium,Les Corts,History
4,32,3,0.01875,FC Barcelona Museum,Les Corts,History
4,33,59,0.118,Mercat de la Boqueria,El Raval,Food
4,34,63,0.2625,Mercat de Sant Antoni,Sant Antoni,Food
4,35,0,0.0,Mercat de Santa Caterina,El Born,Food
4,36,72,0.45,Mercat de la Concepcio,Sant Antoni,Food
4,37,67,0.1675,Mercat dels Encants,Poblenou,History
4,38,36,0.0225,Barceloneta Beach,La Barceloneta,Nature
4,39,1,0.001,Port Vell (Promenade),Barri Gotic,History
4,40,3,0.0125,Aquarium Barcelona,Barri Gotic,Nature
4,41,14,0.11666666666666667,Maritime Museum,Barri Gotic,History
4,42,0,0.0,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
4,43,0,0.0,El Born Cultural Center,El Born,History
4,44,0,0.0,Parc de la Creueta del Coll,Horta-Guinardo,Nature
4,45,6,0.0375,Parc de l'Espanya Industrial,Sants,Nature
4,46,29,0.12083333333333333,Parc Central de Nou Barris,Nou Barris,Nature
4,47,0,0.0,Parc del Turo de la Peira,Nou Barris,Nature
4,48,0,0.0,Torre Glories Viewpoint,Poblenou,Art
4,49,0,0.0,Parc Diagonal Mar,Poblenou,Nature
4,50,25,0.03125,Forum Building / Forum Park,Poblenou,History
5,1,11,0.03666666666666667,Sagrada Familia,Eixample,Religious
5,2,24,0.17142857142857143,Parc Guell,Gracia,Nature
5,3,174,0.10875,La Rambla,Barri Gotic,History
5,4,49,0.30625,Santa Maria del Mar,El Born,Religious
5,5,15,0.1875,Casa Batllo,Eixample,Art
5,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
5,7,1,0.0023299161230195715,Palau de la Musica Catalana,El Born,Art
5,8,3,0.01,Hospital de Sant Pau,Eixample,History
5,9,4,0.016666666666666666,Barcelona Cathedral,Barri Gotic,Religious
5,10,29,0.24166666666666667,Basilica de Santa Maria del Pi,Barri Gotic,Religious
5,11,4,0.08,Palau Guell,El Raval,Art
5,12,0,0.0,MACBA Museum,El Raval,Art
5,13,1,0.01,CCCB Center,El Raval,Art
5,14,0,0.0,Sant Pau del Camp,El Raval,Religious
5,15,0,0.0,Church of Sant Josep Oriol,Barri Gotic,Religious
5,16,54,0.6,Picasso Museum,El Born,Art
5,17,0,0.0,Fundacio Joan Miro,Montjuic,Art
5,18,0,0.0,MNAC (Palau Nacional),Montjuic,Art
5,19,38,0.076,Barcelona Zoo,Ciutadella,Nature
5,20,332,0.332,Parc de la Ciutadella,Ciutadella,Nature
5,21,7,0.023333333333333334,Castell de Montjuic,Montjuic,History
5,22,60,0.0375,Magic Fountain of Montjuic,Montjuic,History
5,23,0,0.0,Poble Espanyol,Montjuic,History
5,24,41,0.003665558058863498,Estadi Olimpic Lluis Companys,Montjuic,History
5,25,22,0.3142857142857143,Montjuic Cable Car (Teleferic),Montjuic,Nature
5,26,0,0.0,Laberint d'Horta,Horta-Guinardo,Nature
5,27,0,0.0,Bunkers del Carmel,Horta-Guinardo,Nature
5,28,5,0.020833333333333332,CosmoCaixa,Horta-Guinardo,Art
5,29,0,0.0,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
5,30,4,0.08,Casa Vicens,Gracia,Art
5,31,0,0.0,Camp Nou Stadium,Les Corts,History
5,32,0,0.0,FC Barcelona Museum,Les Corts,History
5,33,41,0.082,Mercat de la Boqueria,El Raval,Food
5,34,44,0.18333333333333332,Mercat de Sant Antoni,Sant Antoni,Food
5,35,0,0.0,Mercat de Santa Caterina,El Born,Food
5,36,44,0.275,Mercat de la Concepcio,Sant Antoni,Food
5,37,35,0.0875,Mercat dels Encants,Poblenou,History
5,38,18,0.01125,Barceloneta Beach,La Barceloneta,Nature
5,39,2,0.002,Port Vell (Promenade),Barri Gotic,History
5,40,0,0.0,Aquarium Barcelona,Barri Gotic,Nature
5,41,2,0.016666666666666666,Maritime Museum,Barri Gotic,History
5,42,0,0.0,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
5,43,0,0.0,El Born Cultural Center,El Born,History
5,44,0,0.0,Parc de la Creueta del Coll,Horta-Guinardo,Nature
5,45,2,0.0125,Parc de l'Espanya Industrial,Sants,Nature
5,46,22,0.09166666666666666,Parc Central de Nou Barris,Nou Barris,Nature
5,47,0,0.0,Parc del Turo de la Peira,Nou Barris,Nature
5,48,0,0.0,Torre Glories Viewpoint,Poblenou,Art
5,49,0,0.0,Parc Diagonal Mar,Poblenou,Nature
5,50,13,0.01625,Forum Building / Forum Park,Poblenou,History
6,1,54,0.18,Sagrada Familia,Eixample,Religious
6,2,38,0.2714285714285714,Parc Guell,Gracia,Nature
6,3,416,0.26,La Rambla,Barri Gotic,History
6,4,235,1.46875,Santa Maria del Mar,El Born,Religious
6,5,98,1.225,Casa Batllo,Eixample,Art
6,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
6,7,12,0.027958993476234855,Palau de la Musica Catalana,El Born,Art
6,8,16,0.05333333333333334,Hospital de Sant Pau,Eixample,History
6,9,18,0.075,Barcelona Cathedral,Barri Gotic,Religious
6,10,153,1.275,Basilica de Santa Maria del Pi,Barri Gotic,Religious
6,11,24,0.48,Palau Guell,El Raval,Art
6,12,1,0.008333333333333333,MACBA Museum,El Raval,Art
6,13,5,0.05,CCCB Center,El Raval,Art
6,14,0,0.0,Sant Pau del Camp,El Raval,Religious
6,15,0,0.0,Church of Sant Josep Oriol,Barri Gotic,Religious
6,16,261,2.9,Picasso Museum,El Born,Art
6,17,0,0.0,Fundacio Joan Miro,Montjuic,Art
6,18,0,0.0,MNAC (Palau Nacional),Montjuic,Art
6,19,73,0.146,Barcelona Zoo,Ciutadella,Nature
6,20,723,0.723,Parc de la Ciutadella,Ciutadella,Nature
6,21,13,0.043333333333333335,Castell de Montjuic,Montjuic,History
6,22,116,0.0725,Magic Fountain of Montjuic,Montjuic,History
6,23,4,0.005714285714285714,Poble Espanyol,Montjuic,History
6,24,73,0.006526481421878911,Estadi Olimpic Lluis Companys,Montjuic,History
6,25,57,0.8142857142857143,Montjuic Cable Car (Teleferic),Montjuic,Nature
6,26,0,0.0,Laberint d'Horta,Horta-Guinardo,Nature
6,27,0,0.0,Bunkers del Carmel,Horta-Guinardo,Nature
6,28,46,0.19166666666666668,CosmoCaixa,Horta-Guinardo,Art
6,29,0,0.0,Tibidabo Temple (Sagrat Cor),Horta-Guinardo,Religious
6,30,12,0.24,Casa Vicens,Gracia,Art
6,31,0,0.0,Camp Nou Stadium,Les Corts,History
6,32,3,0.01875,FC Barcelona Museum,Les Corts,History
6,33,78,0.156,Mercat de la Boqueria,El Raval,Food
6,34,88,0.36666666666666664,Mercat de Sant Antoni,Sant Antoni,Food
6,35,0,0.0,Mercat de Santa Caterina,El Born,Food
6,36,101,0.63125,Mercat de la Concepcio,Sant Antoni,Food
6,37,89,0.2225,Mercat dels Encants,Poblenou,History
6,38,44,0.0275,Barceloneta Beach,La Barceloneta,Nature
6,39,3,0.003,Port Vell (Promenade),Barri Gotic,History
6,40,3,0.0125,Aquarium Barcelona,Barri Gotic,Nature
6,41,14,0.11666666666666667,Maritime Museum,Barri Gotic,History
6,42,0,0.0,Basilica de la Mare de Deu de la Merce,Barri Gotic,Religious
6,43,0,0.0,El Born Cultural Center,El Born,History
6,44,0,0.0,Parc de la Creueta del Coll,Horta-Guinardo,Nature
6,45,7,0.04375,Parc de l'Espanya Industrial,Sants,Nature
6,46,44,0.18333333333333332,Parc Central de Nou Barris,Nou Barris,Nature
6,47,0,0.0,Parc del Turo de la Peira,Nou Barris,Nature
6,48,0,0.0,Torre Glories Viewpoint,Poblenou,Art
6,49,0,0.0,Parc Diagonal Mar,Poblenou,Nature
6,50,33,0.04125,Forum Building / Forum Park,Poblenou,History
7,1,36,0.12,Sagrada Familia,Eixample,Religious
7,2,20,0.14285714285714285,Parc Guell,Gracia,Nature
7,3,298,0.18625,La Rambla,Barri Gotic,History
7,4,148,0.925,Santa Maria del Mar,El Born,Religious
7,5,55,0.6875,Casa Batllo,Eixample,Art
7,6,0,0.0,Casa Mila (La Pedrera),Eixample,Art
7,7,7,0.016309412861137,Palau de la Musica Catalana,El Born,Art
7,8,8,0.02666666666666667,Hospital de Sant Pau,Eixample,History
7,9,10,0.041666666666666664,Barcelona Cathedral,Barri Gotic,Religious
7,10,87,0.725,Basilica de Santa Maria del Pi,Barri Gotic,Religious
7,11,14,0.28,Palau Guell,El Raval,Art
